refArea,PercentageofEducationlevelofresidents-illeterate,PercentageofSchooldropout,Observation URI,references,PercentageofEducationlevelofresidents-university,publisher,PercentageofEducationlevelofresidents-secondary,PercentageofEducationlevelofresidents-intermediate,PercentageofEducationlevelofresidents-vocational,PercentageofEducationlevelofresidents-elementary,PercentageofEducationlevelofresidents-highereducation,Town,dataset
https://dbpedia.org/page/Akkar_Governorate,10.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Zouq+El+Hosniyeh,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,15.00,25.00,5.00,30.00,5.00,Zouq El Hosniyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,10.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kouachra,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,15.00,25.00,2.00,35.00,3.00,Kouachra,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Hermel_District,10.00,3.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Charbine+El-Hermel,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,15.00,20.00,24.00,20.00,1.00,Charbine El-Hermel,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,5.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Yanouh+Sour,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,15.00,20.00,20.00,25.00,5.00,Yanouh Sour,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5.00,20.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-berqayel,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,15.00,20.00,20.00,25.00,5.00,berqayel,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Nabatieh_Governorate,10.00,7.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Charqiyeh,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,15.00,20.00,20.00,20.00,5.00,Charqiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,10.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mrah+Kwakh,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,15.00,20.00,15.00,25.00,5.00,Mrah Kwakh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Hermel_District,10.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Fisan,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,15.00,20.00,15.00,15.00,1.00,Fisan,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,4.00,3.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Fraides,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,15.00,20.00,10.00,41.00,0.00,Fraides,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,10.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Tshea,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,15.00,20.00,10.00,30.00,5.00,Tshea,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,10.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ghaboune,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,15.00,20.00,5.00,35.00,5.00,Ghaboune,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Zgharta_District,20.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Seraal,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,15.00,15.00,15.00,15.00,10.00,Seraal,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Keserwan_District,2.00,15.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfour+En-Nabatieh,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,15.00,10.00,5.00,10.00,5.00,Kfour En-Nabatieh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Saadine,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,14.00,40.00,10.00,20.00,1.00,Saadine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,5.00,10.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aain+challal,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,50.00,10.00,10.00,5.00,Aain challal,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Marjeyoun_District,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rabb+Et-Tlatine,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,40.00,10.00,30.00,0.00,Rabb Et-Tlatine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bint_Jbeil_District,5.00,20.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ghandouriyet+Bent+Jbeil,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,40.00,10.00,20.00,5.00,Ghandouriyet Bent Jbeil,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Batroun_District,10.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Edde+El-Batroun,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,40.00,10.00,10.00,10.00,Edde El-Batroun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Beqaa_Governorate,0.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Denis,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,30.00,10.00,39.00,1.00,Kfar Denis,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/North_Governorate,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ain+Aakrine,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,30.00,10.00,30.00,10.00,Ain Aakrine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
"http://dbpedia.org/resource/Tripoli_District,_Lebanon",5.00,10.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ouadi+Nakhleh,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,30.00,10.00,30.00,5.00,Ouadi Nakhleh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Batroun_District,5.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Hilda,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,30.00,10.00,25.00,10.00,Kfar Hilda,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,10.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Beit+Hbaq,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,30.00,10.00,20.00,10.00,Beit Hbaq,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,10.00,20.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Moshrea,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,30.00,10.00,20.00,10.00,Moshrea,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,5.00,4.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Rmadiyeh,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,30.00,5.00,35.00,5.00,Rmadiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,1.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Arzoun,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,23.00,10.00,45.00,1.00,Arzoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bint_Jbeil_District,5.00,20.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Dounine,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,20.00,25.00,25.00,5.00,Kfar Dounine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Hayzouq,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,20.00,20.00,34.00,1.00,Hayzouq,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Zgharta_District,5.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kafr+horra,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,20.00,15.00,35.00,5.00,Kafr horra,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/MiniyehâDanniyeh_District,10.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Howara,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,20.00,15.00,30.00,5.00,Howara,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,5.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Fanar,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,20.00,10.00,40.00,5.00,Fanar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Western_Beqaa_District,6.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mansoura,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,20.00,10.00,40.00,4.00,Mansoura,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,10.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kafrnoun,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,20.00,10.00,35.00,5.00,Kafrnoun,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,20.00,10.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qloud+El-Baqieh,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,20.00,10.00,30.00,0.00,Qloud El-Baqieh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,10.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Beit+El+Haj,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,20.00,5.00,40.00,5.00,Beit El Haj,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Mount_Lebanon_Governorate,2.00,3.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Barja,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,20.00,4.00,50.00,4.00,Barja,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,15.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Kfar+Dane,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,15.00,10.00,30.00,10.00,Kfar Dane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Batroun_District,40.00,30.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bechtoudar,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,15.00,10.00,15.00,0.00,Bechtoudar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Matn_District,10.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bnabil,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,15.00,2.00,10.00,5.00,Bnabil,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Western_Beqaa_District,25.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Souairi,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,10.00,10.00,10.00,30.00,5.00,Souairi,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,1.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Benouati+Jezzine,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,9.00,20.00,30.00,20.00,10.00,Benouati Jezzine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,2.00,3.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bzal,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,8.00,30.00,17.00,32.00,1.00,Bzal,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,30.00,10.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ghazayleh,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,8.00,20.00,12.00,20.00,0.00,Ghazayleh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Beqaa_Governorate,2.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdel+Balhis,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,7.00,30.00,1.00,50.00,0.00,Majdel Balhis,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,10.00,3.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Houaich,https://impact.cib.gov.lb/home#open_data_section,10.00,Impact Open Data,5.00,20.00,10.00,40.00,5.00,Houaich,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,10.00,10.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Choueifat+El-Aamrousiyeh,https://impact.cib.gov.lb/home#open_data_section,9.50,Impact Open Data,20.00,20.00,20.00,20.00,0.50,Choueifat El-Aamrousiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Zgharta_District,1.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bchannine,https://impact.cib.gov.lb/home#open_data_section,9.00,Impact Open Data,35.00,30.00,10.00,15.00,0.00,Bchannine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Zgharta_District,10.00,NaN,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aalma,https://impact.cib.gov.lb/home#open_data_section,9.00,Impact Open Data,20.00,30.00,10.00,20.00,1.00,Aalma,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,2.00,0.05,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Maarakeh,https://impact.cib.gov.lb/home#open_data_section,9.00,Impact Open Data,20.00,30.00,8.00,30.00,1.00,Maarakeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,15.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Jenta,https://impact.cib.gov.lb/home#open_data_section,9.00,Impact Open Data,20.00,25.00,NaN,30.00,1.00,Jenta,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aarqa,https://impact.cib.gov.lb/home#open_data_section,9.00,Impact Open Data,20.00,20.00,5.00,40.00,1.00,Aarqa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Bint_Jbeil_District,6.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Beit+Lif,https://impact.cib.gov.lb/home#open_data_section,9.00,Impact Open Data,15.00,17.00,15.00,34.00,4.00,Beit Lif,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/MiniyehâDanniyeh_District,5.00,20.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Sfireh,https://impact.cib.gov.lb/home#open_data_section,9.00,Impact Open Data,15.00,10.00,20.00,40.00,1.00,Sfireh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,1.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mounjez,https://impact.cib.gov.lb/home#open_data_section,9.00,Impact Open Data,9.00,50.00,10.00,20.00,1.00,Mounjez,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,10.00,3.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qennarit,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,25.00,25.00,10.00,20.00,2.00,Qennarit,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5.00,8.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aamaret+El-Baykat,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,25.00,20.00,10.00,30.00,2.00,Aamaret El-Baykat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Hasbaya_District,2.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Chouaya+Hasbaiya,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,20.00,30.00,10.00,28.00,2.00,Chouaya Hasbaiya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,5.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Majdel+Baana,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,20.00,30.00,5.00,30.00,2.00,Majdel Baana,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/MiniyehâDanniyeh_District,10.00,15.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bqaa+Sefrine,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,20.00,20.00,10.00,30.00,2.00,Bqaa Sefrine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Sidon_District,15.00,15.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Saksakiyeh,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,20.00,20.00,5.00,30.00,2.00,Saksakiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/MiniyehâDanniyeh_District,2.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aaymar,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,15.00,30.00,8.00,30.00,7.00,Aaymar,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,0.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Srayri,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,15.00,30.00,5.00,40.00,2.00,Srayri,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Tyre_District,10.00,2.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Derdaghaiya,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,15.00,25.00,10.00,30.00,2.00,Derdaghaiya,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Aley_District,10.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ighmid,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,15.00,25.00,10.00,30.00,2.00,Ighmid,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Marjeyoun_District,20.00,1.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Bany+haiyane,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,15.00,20.00,10.00,25.00,2.00,Bany haiyane,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,3.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Beit+Younes,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,12.00,30.00,5.00,40.00,2.00,Beit Younes,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Zgharta_District,13.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Hilan,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,12.00,18.00,16.00,27.00,6.00,Hilan,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/South_Governorate,1.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Choualiq+Jezzine,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,10.00,40.00,20.00,20.00,1.00,Choualiq Jezzine,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Baalbek-Hermel_Governorate,10.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Ram,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,10.00,25.00,20.00,25.00,2.00,Ram,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,5.00,10.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Massaaoudiyeh,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,10.00,25.00,9.00,40.00,3.00,Massaaoudiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,10.00,15.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Tall+Bireh,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,10.00,25.00,8.00,35.00,4.00,Tall Bireh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Byblos_District,0.00,15.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Afqa+Jbeil,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,10.00,20.00,10.00,50.00,2.00,Afqa Jbeil,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,10.00,5.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Dibbabiyeh,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,10.00,20.00,10.00,40.00,2.00,Dibbabiyeh,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,15.00,20.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Qraiyat,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,10.00,20.00,1.00,45.00,1.00,Qraiyat,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
http://dbpedia.org/resource/Hasbaya_District,20.00,0.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Aain+Jarfa,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,10.00,15.00,25.00,20.00,2.00,Aain Jarfa,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
https://dbpedia.org/page/Akkar_Governorate,20.00,10.00,http://linked.aub.edu.lb/CODEC/Lebanon/observation/Educational_Level-Mhammaret,https://impact.cib.gov.lb/home#open_data_section,8.00,Impact Open Data,10.00,15.00,10.00,35.00,2.00,Mhammaret,http://linked.aub.edu.lb/CODEC/Lebanon/Dataset/Educational_Level-Lebanon-2023
